created_date_time,content
1549429221412,"{""status"":{""room_temp"":65}}"
1549429221520,"{""status"":{""operating_state"":""Heating""}}"
1549432823697,"{""status"":{""room_temp"":65}}"
1549432823798,"{""status"":{""operating_state"":""Heating""}}"
1549436425802,"{""status"":{""room_temp"":65}}"
1549436425903,"{""status"":{""operating_state"":""Heating""}}"
1549439180564,"{""status"":{""room_temp"":64}}"
1549440027772,"{""status"":{""room_temp"":64}}"
1549440027886,"{""status"":{""operating_state"":""Heating""}}"
1549443629893,"{""status"":{""room_temp"":64}}"
1549443629991,"{""status"":{""operating_state"":""Heating""}}"
1549447232226,"{""status"":{""room_temp"":64}}"
1549447232326,"{""status"":{""operating_state"":""Heating""}}"
1549451099204,"{""status"":{""room_temp"":64}}"
1549451099311,"{""status"":{""operating_state"":""Heating""}}"
1549454701397,"{""status"":{""room_temp"":64}}"
1549454701499,"{""status"":{""operating_state"":""Heating""}}"
1549458003472,"{""status"":{""room_temp"":64}}"
1549458003580,"{""status"":{""operating_state"":""Heating""}}"
1549461605611,"{""status"":{""room_temp"":64}}"
1549461605713,"{""status"":{""operating_state"":""Heating""}}"
1549461757005,"{""status"":{""room_temp"":63}}"
1549465207822,"{""status"":{""room_temp"":63}}"
1549465207932,"{""status"":{""operating_state"":""Heating""}}"
1549468810017,"{""status"":{""room_temp"":63}}"
1549468810119,"{""status"":{""operating_state"":""Heating""}}"
1549472411854,"{""status"":{""room_temp"":63}}"
1549472411957,"{""status"":{""operating_state"":""Heating""}}"
1549475207034,"{""status"":{""battery"":100}}"
1549476013923,"{""status"":{""room_temp"":63}}"
1549476014177,"{""status"":{""operating_state"":""Heating""}}"
1549476275991,"{""status"":{""room_temp"":64}}"
1549479616036,"{""status"":{""room_temp"":64}}"
1549479616139,"{""status"":{""operating_state"":""Heating""}}"
1549483217816,"{""status"":{""room_temp"":64}}"
1549483218024,"{""status"":{""operating_state"":""Heating""}}"
1549486819952,"{""status"":{""room_temp"":64}}"
1549486820054,"{""status"":{""operating_state"":""Heating""}}"
1549490419653,"{""status"":{""room_temp"":63}}"
1549494024155,"{""status"":{""room_temp"":63}}"
1549494024248,"{""status"":{""operating_state"":""Heating""}}"
1549496746463,"{""status"":{""room_temp"":62}}"
1549497626470,"{""status"":{""room_temp"":62}}"
1549497626579,"{""status"":{""operating_state"":""Heating""}}"
1549501228539,"{""status"":{""room_temp"":62}}"
1549501228643,"{""status"":{""operating_state"":""Heating""}}"
1549504830623,"{""status"":{""room_temp"":62}}"
1549504830728,"{""status"":{""operating_state"":""Heating""}}"
1549506242710,"{""status"":{""room_temp"":61}}"
1549508432705,"{""status"":{""room_temp"":61}}"
1549508432812,"{""status"":{""operating_state"":""Heating""}}"
1549512034984,"{""status"":{""room_temp"":61}}"
1549512035087,"{""status"":{""operating_state"":""Heating""}}"
1549515637054,"{""status"":{""room_temp"":61}}"
1549515637156,"{""status"":{""operating_state"":""Heating""}}"
1549517342472,"{""status"":{""room_temp"":60}}"
1549519239097,"{""status"":{""room_temp"":60}}"
1549519239207,"{""status"":{""operating_state"":""Heating""}}"
1549522841106,"{""status"":{""room_temp"":60}}"
1549522841212,"{""status"":{""operating_state"":""Heating""}}"
1549526443468,"{""status"":{""room_temp"":60}}"
1549526443570,"{""status"":{""operating_state"":""Heating""}}"
1549527885692,"{""status"":{""room_temp"":59}}"
1549530045461,"{""status"":{""room_temp"":59}}"
1549530045571,"{""status"":{""operating_state"":""Heating""}}"
1549533647602,"{""status"":{""room_temp"":59}}"
1549533647702,"{""status"":{""operating_state"":""Heating""}}"
1549535734860,"{""status"":{""room_temp"":58}}"
1549537239074,"{""status"":{""room_temp"":58}}"
1549537239186,"{""status"":{""operating_state"":""Heating""}}"
1549540841330,"{""status"":{""room_temp"":58}}"
1549540841439,"{""status"":{""operating_state"":""Heating""}}"
1549544443447,"{""status"":{""room_temp"":58}}"
1549544443544,"{""status"":{""operating_state"":""Heating""}}"
1549545214702,"{""status"":{""room_temp"":57}}"
1549548046015,"{""status"":{""room_temp"":57}}"
1549548046295,"{""status"":{""operating_state"":""Heating""}}"
1549551648295,"{""status"":{""room_temp"":57}}"
1549551648404,"{""status"":{""operating_state"":""Heating""}}"
1549555250469,"{""status"":{""room_temp"":57}}"
1549555250565,"{""status"":{""operating_state"":""Heating""}}"
1549557017693,"{""status"":{""room_temp"":58}}"
1549559009383,"{""status"":{""room_temp"":58}}"
1549559009493,"{""status"":{""operating_state"":""Heating""}}"
1549559177565,"{""status"":{""room_temp"":59}}"
1549560634007,"{""status"":{""room_temp"":60}}"
1549561604919,"{""status"":{""battery"":100}}"
1549562597867,"{""status"":{""room_temp"":61}}"
1549566228547,"{""status"":{""room_temp"":61}}"
1549566228649,"{""status"":{""operating_state"":""Heating""}}"
1549569830961,"{""status"":{""room_temp"":61}}"
1549569831211,"{""status"":{""operating_state"":""Heating""}}"
1549570604719,"{""status"":{""room_temp"":62}}"
1549572258394,"{""status"":{""room_temp"":63}}"
1549573432960,"{""status"":{""room_temp"":63}}"
1549573433071,"{""status"":{""operating_state"":""Heating""}}"
1549574974672,"{""status"":{""room_temp"":64}}"
1549576951589,"{""status"":{""room_temp"":64}}"
1549576951699,"{""status"":{""operating_state"":""Heating""}}"
1549580554172,"{""status"":{""room_temp"":64}}"
1549580554274,"{""status"":{""operating_state"":""Heating""}}"
1549582217317,"{""status"":{""room_temp"":63}}"
1549584156190,"{""status"":{""room_temp"":63}}"
1549584156300,"{""status"":{""operating_state"":""Heating""}}"
1549584273698,"{""status"":{""room_temp"":62}}"
1549587164306,"{""status"":{""room_temp"":61}}"
1549587758379,"{""status"":{""room_temp"":61}}"
1549587758488,"{""status"":{""operating_state"":""Heating""}}"
1549590557184,"{""status"":{""room_temp"":60}}"
1549591360569,"{""status"":{""room_temp"":60}}"
1549591360673,"{""status"":{""operating_state"":""Heating""}}"
1549594757060,"{""status"":{""room_temp"":59}}"
1549595098401,"{""status"":{""room_temp"":59}}"
1549595098523,"{""status"":{""operating_state"":""Heating""}}"
1549598700507,"{""status"":{""room_temp"":59}}"
1549598700608,"{""status"":{""operating_state"":""Heating""}}"
1549601896881,"{""status"":{""room_temp"":58}}"
1549602002752,"{""status"":{""room_temp"":58}}"
1549602002862,"{""status"":{""operating_state"":""Heating""}}"
1549605604939,"{""status"":{""room_temp"":58}}"
1549605605040,"{""status"":{""operating_state"":""Heating""}}"
1549608916728,"{""status"":{""room_temp"":57}}"
1549609207197,"{""status"":{""room_temp"":57}}"
1549609207462,"{""status"":{""operating_state"":""Heating""}}"
1549612809546,"{""status"":{""room_temp"":57}}"
1549612809656,"{""status"":{""operating_state"":""Heating""}}"
1549615173717,"{""status"":{""room_temp"":56}}"
1549616411818,"{""status"":{""room_temp"":56}}"
1549616411928,"{""status"":{""operating_state"":""Heating""}}"
1549620014004,"{""status"":{""room_temp"":56}}"
1549620014200,"{""status"":{""operating_state"":""Heating""}}"
1549621096118,"{""status"":{""room_temp"":55}}"
1549623880853,"{""status"":{""room_temp"":55}}"
1549623880956,"{""status"":{""operating_state"":""Heating""}}"
1549627483082,"{""status"":{""room_temp"":55}}"
1549627483183,"{""status"":{""operating_state"":""Heating""}}"
1549629256277,"{""status"":{""room_temp"":54}}"
1549631085320,"{""status"":{""room_temp"":54}}"
1549631085430,"{""status"":{""operating_state"":""Heating""}}"
1549634687189,"{""status"":{""room_temp"":54}}"
1549634687302,"{""status"":{""operating_state"":""Heating""}}"
1549638289602,"{""status"":{""room_temp"":54}}"
1549638289714,"{""status"":{""operating_state"":""Heating""}}"
1549641891588,"{""status"":{""room_temp"":54}}"
1549641891690,"{""status"":{""operating_state"":""Heating""}}"
1549642483008,"{""status"":{""room_temp"":55}}"
1549644315522,"{""status"":{""room_temp"":56}}"
1549645439498,"{""status"":{""room_temp"":57}}"
1549646459455,"{""status"":{""room_temp"":58}}"
1549647435589,"{""status"":{""room_temp"":59}}"
1549648003052,"{""status"":{""battery"":100}}"
1549648499415,"{""status"":{""room_temp"":60}}"
1549649096214,"{""status"":{""room_temp"":60}}"
1549649096331,"{""status"":{""operating_state"":""Heating""}}"
1549649639343,"{""status"":{""room_temp"":61}}"
1549650702809,"{""status"":{""room_temp"":62}}"
1549652492208,"{""status"":{""room_temp"":63}}"
1549654319195,"{""status"":{""room_temp"":64}}"
1549656059163,"{""status"":{""room_temp"":65}}"
1549657979125,"{""status"":{""room_temp"":66}}"
1549659602755,"{""status"":{""room_temp"":66}}"
1549659602866,"{""status"":{""operating_state"":""Heating""}}"
1549659762644,"{""status"":{""room_temp"":67}}"
1549661399163,"{""status"":{""room_temp"":68}}"
1549663205504,"{""status"":{""room_temp"":68}}"
1549663205614,"{""status"":{""operating_state"":""Heating""}}"
1549663411842,"{""status"":{""room_temp"":69}}"
1549663412907,"{""status"":{""operating_state"":""Pending_Heat""}}"
1549663738656,"{""status"":{""operating_state"":""Off""}}"
1549666807580,"{""status"":{""room_temp"":69}}"
1549666807680,"{""status"":{""operating_state"":""Off""}}"
1549669051583,"{""status"":{""room_temp"":68}}"
1549669052651,"{""status"":{""operating_state"":""Heating""}}"
1549670410014,"{""status"":{""room_temp"":68}}"
1549670410122,"{""status"":{""operating_state"":""Heating""}}"
1549672258766,"{""status"":{""room_temp"":67}}"
1549674012727,"{""status"":{""room_temp"":67}}"
1549674012837,"{""status"":{""operating_state"":""Heating""}}"
1549677151609,"{""status"":{""room_temp"":66}}"
1549677614851,"{""status"":{""room_temp"":66}}"
1549677614950,"{""status"":{""operating_state"":""Heating""}}"
1549681216930,"{""status"":{""room_temp"":66}}"
1549681217031,"{""status"":{""operating_state"":""Heating""}}"
1549681902042,"{""status"":{""room_temp"":65}}"
1549684818958,"{""status"":{""room_temp"":65}}"
1549684819236,"{""status"":{""operating_state"":""Heating""}}"
1549686341947,"{""status"":{""room_temp"":64}}"
1549688421359,"{""status"":{""room_temp"":64}}"
1549688421468,"{""status"":{""operating_state"":""Heating""}}"
1549691534753,"{""status"":{""room_temp"":63}}"
1549692023399,"{""status"":{""room_temp"":63}}"
1549692023508,"{""status"":{""operating_state"":""Heating""}}"
1549695625720,"{""status"":{""room_temp"":63}}"
1549695625829,"{""status"":{""operating_state"":""Heating""}}"
1549699227846,"{""status"":{""room_temp"":63}}"
1549699227948,"{""status"":{""operating_state"":""Heating""}}"
1549700894221,"{""status"":{""room_temp"":62}}"
1549702830055,"{""status"":{""room_temp"":62}}"
1549702830165,"{""status"":{""operating_state"":""Heating""}}"
1549706432235,"{""status"":{""room_temp"":62}}"
1549706432331,"{""status"":{""operating_state"":""Heating""}}"
1549710024111,"{""status"":{""room_temp"":62}}"
1549710024212,"{""status"":{""operating_state"":""Heating""}}"
1549713626181,"{""status"":{""room_temp"":62}}"
1549713626283,"{""status"":{""operating_state"":""Heating""}}"
1549717228250,"{""status"":{""room_temp"":62}}"
1549717228351,"{""status"":{""operating_state"":""Heating""}}"
1549717661133,"{""status"":{""room_temp"":61}}"
1549720970685,"{""status"":{""room_temp"":61}}"
1549720970786,"{""status"":{""operating_state"":""Heating""}}"
1549724572686,"{""status"":{""room_temp"":61}}"
1549724572789,"{""status"":{""operating_state"":""Heating""}}"
1549728174580,"{""status"":{""room_temp"":61}}"
1549728174690,"{""status"":{""operating_state"":""Heating""}}"
1549728810125,"{""status"":{""room_temp"":62}}"
1549730801882,"{""status"":{""room_temp"":63}}"
1549731776848,"{""status"":{""room_temp"":63}}"
1549731776960,"{""status"":{""operating_state"":""Heating""}}"
1549732257277,"{""status"":{""room_temp"":64}}"
1549733834444,"{""status"":{""room_temp"":65}}"
1549734400909,"{""status"":{""battery"":100}}"
1549735379044,"{""status"":{""room_temp"":65}}"
