created_date_time,content
1521435944678,"{""status"":{""operating_state"":""Off""}}"
1521435995713,"{""status"":{""room_temp"":53}}"
1521436102709,"{""status"":{""room_temp"":53}}"
1521436284297,"{""status"":{""room_temp"":54}}"
1521436466530,"{""status"":{""room_temp"":55}}"
1521436467582,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521436626474,"{""status"":{""room_temp"":54}}"
1521436741643,"{""status"":{""room_temp"":54}}"
1521436766632,"{""status"":{""operating_state"":""Off""}}"
1521437151796,"{""status"":{""room_temp"":55}}"
1521437152842,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521437302684,"{""status"":{""room_temp"":55}}"
1521437303721,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521437451930,"{""status"":{""operating_state"":""Off""}}"
1521437457427,"{""status"":{""room_temp"":54}}"
1521437619323,"{""status"":{""operating_state"":""Off""}}"
1521437882690,"{""status"":{""room_temp"":55}}"
1521437883734,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521438049998,"{""status"":{""room_temp"":54}}"
1521438051000,"{""status"":{""operating_state"":""Heating""}}"
1521438096652,"{""status"":{""room_temp"":54}}"
1521438182736,"{""status"":{""operating_state"":""Off""}}"
1521438248969,"{""status"":{""room_temp"":53}}"
1521438355289,"{""status"":{""room_temp"":54}}"
1521438461598,"{""status"":{""room_temp"":55}}"
1521438462640,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521438538053,"{""status"":{""room_temp"":56}}"
1521438761648,"{""status"":{""operating_state"":""Off""}}"
1521438797512,"{""status"":{""room_temp"":55}}"
1521438919007,"{""status"":{""room_temp"":54}}"
1521438920025,"{""status"":{""operating_state"":""Heating""}}"
1521438966530,"{""status"":{""room_temp"":55}}"
1521438967563,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521439282692,"{""status"":{""operating_state"":""Off""}}"
1521439283530,"{""status"":{""room_temp"":55}}"
1521439284574,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521439480389,"{""status"":{""room_temp"":55}}"
1521439480501,"{""status"":{""operating_state"":""Off""}}"
1521439558714,"{""status"":{""room_temp"":54}}"
1521439583606,"{""status"":{""operating_state"":""Off""}}"
1521439986440,"{""status"":{""room_temp"":54}}"
1521439987446,"{""status"":{""operating_state"":""Heating""}}"
1521440029580,"{""status"":{""room_temp"":55}}"
1521440030716,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521440304643,"{""status"":{""room_temp"":54}}"
1521440329606,"{""status"":{""operating_state"":""Off""}}"
1521440532537,"{""status"":{""room_temp"":55}}"
1521440533682,"{""status"":{""operating_state"":""Pending_Heat""}}"
